# Species	Genes	Alg.-Conn.	GCF_000001405.39_GRCh38.p13_protein.faa	GCF_000002285.3_CanFam3.1_protein.faa	GCF_000181335.3_Felis_catus_9.0_protein.faa	GCF_000464555.1_PanTig1.0_protein.faa	GCF_003709585.1_Aci_jub_2_protein.faa
5	5	0.645	NP_057395.1	XP_865710.1	XP_003989814.3	XP_007097985.1	XP_014930540.1
5	5	0.801	NP_113647.1	XP_544461.2	XP_011282810.1	XP_007097984.1	XP_026915718.1
5	5	0.773	XP_024305128.1	XP_005617755.1	XP_006934549.1	XP_007097965.1	XP_014922470.1
5	5	0.718	NP_073745.2	XP_005620444.1	XP_023113700.1	XP_015398637.1	XP_026916530.1
5	5	0.773	NP_071881.1	XP_538475.1	XP_003983983.2	XP_007097946.1	XP_014929920.1
5	5	0.782	NP_848640.1	XP_848998.1	XP_019691566.1	XP_015398641.1	XP_026916500.1
5	5	0.77	NP_057550.3	XP_531796.1	XP_003983995.4	XP_007097944.2	XP_014929608.2
5	5	0.85	NP_060523.2	XP_003638966.1	XP_023114140.1	XP_007098002.1	XP_026915724.1
5	5	0.878	NP_001092759.1	XP_005626027.1	XP_011279406.3	XP_007097927.1	XP_026925209.1
4	4	0.826	*	XP_005626129.1	XP_011279340.2	XP_007097914.1	XP_026928355.1
4	4	0.777	*	XP_005640551.1	XP_011283749.1	XP_015398670.1	XP_014933438.1
2	2	1	*	XP_005640506.1	*	XP_015398675.1	*
5	5	0.79	NP_079042.1	XP_851806.1	XP_011279337.2	XP_007097911.1	XP_026928351.1
5	5	0.75	NP_000332.2	NP_001003109.1	XP_003983986.2	XP_007097910.1	XP_026928349.1
5	5	0.814	NP_612404.1	XP_013966508.1	XP_003991047.2	XP_015398696.1	XP_026909744.1
4	4	0.335	*	XP_022275570.1	XP_006942215.2	XP_015398707.1	XP_014920409.2
5	5	0.853	NP_000697.1	NP_001185587.1	XP_003989024.1	XP_015398708.1	XP_014935014.1
5	5	0.692	NP_659431.5	XP_538465.2	XP_003983996.1	XP_007097882.1	XP_014929606.1
5	5	0.773	NP_005855.1	XP_537374.3	XP_003987533.1	XP_007098048.1	XP_014942155.2
5	5	0.696	NP_001092744.1	XP_005623322.1	XP_006932836.1	XP_007098095.1	XP_014941663.1
5	5	0.78	NP_078934.3	XP_005623321.1	XP_003987556.4	XP_007098087.2	XP_014941645.2
5	5	0.771	NP_006254.1	XP_537380.1	XP_003987550.1	XP_007098086.1	XP_014932833.1
5	5	0.776	NP_002809.2	XP_537382.2	XP_003987552.1	XP_007098084.1	XP_026921264.1
5	5	0.73	NP_852002.1	XP_013971257.1	XP_006932818.2	XP_007098065.1	XP_014932817.1
5	5	0.828	NP_000967.1	NP_001238885.1	XP_003995947.1	XP_015398507.1	XP_026890976.1
5	5	0.842	NP_001128691.1	XP_851419.2	XP_023098525.1	XP_015398508.1	XP_026891010.1
5	5	0.8	NP_077017.1	XP_540131.2	XP_003995977.1	XP_015398510.1	XP_026891045.1
5	5	0.785	XP_005268239.1	XP_005623296.1	XP_019688395.2	XP_007098059.1	XP_026921245.1
5	5	0.799	NP_057119.3	XP_013972494.1	XP_003995981.2	XP_015398512.1	XP_026891053.1
5	5	0.768	NP_001853.2	XP_005625744.1	XP_003983971.1	XP_007097880.1	XP_014929603.1
4	4	0.816	NP_877392.1	XP_005623284.1	*	XP_007098037.1	XP_026921219.1
5	5	0.804	NP_036376.2	NP_001274098.1	XP_006932797.1	XP_007098035.1	XP_014942166.2
5	5	0.775	NP_001341408.1	XP_013972562.1	XP_019672054.1	XP_015398550.1	XP_026890845.1
5	5	0.775	NP_001796.2	XP_547729.2	XP_003987522.1	XP_007098033.1	XP_014942131.2
5	5	0.791	NP_002788.1	XP_003639276.1	XP_003987515.1	XP_007098030.1	XP_014942170.1
5	5	0.78	NP_001850.1	XP_022280737.1	XP_023098078.1	XP_015398566.1	XP_026890662.1
4	4	0.815	*	XP_022277513.1	XP_011281436.1	XP_007098029.1	XP_026921208.1
5	5	0.78	NP_001335.1	XP_537361.2	XP_003987499.1	XP_007098008.1	XP_014942172.1
2	2	1	*	XP_022279588.1	*	XP_015398608.1	*
5	5	0.823	NP_955376.1	XP_022276812.1	XP_023102985.1	XP_007077067.1	XP_026902253.1
5	5	0.825	NP_065189.1	XP_022263959.1	XP_003980413.1	XP_007097803.1	XP_026920583.1
5	5	0.794	NP_057529.1	XP_022278162.1	XP_003987795.1	XP_015398787.1	XP_026921776.1
5	5	0.902	NP_002006.2	XP_022265838.1	XP_023106848.1	XP_007097795.1	XP_026920543.1
5	5	0.797	NP_006246.2	XP_547844.2	XP_003987761.1	XP_015398791.1	XP_014927298.2
5	5	0.69	NP_444281.1	XP_537213.2	XP_023105492.1	XP_007077057.1	XP_014917800.2
5	5	0.779	NP_073620.2	XP_539149.2	XP_004000135.1	XP_007075651.1	XP_014941140.1
5	5	0.627	NP_005805.1	XP_005622621.1	XP_003999212.2	XP_007077061.1	XP_026902070.1
5	5	0.815	NP_775876.1	XP_849751.1	XP_003980411.1	XP_007097772.1	XP_014925173.2
5	5	0.829	NP_031400.2	XP_547840.3	XP_003987756.1	XP_015398816.1	XP_026921655.1
5	5	0.786	NP_001004127.2	XP_003433100.3	XP_003980403.1	XP_007097762.1	XP_014925157.1
5	5	0.874	NP_001352717.1	XP_547894.4	XP_023111586.1	XP_015398784.1	XP_026921910.1
5	5	0.811	NP_005140.1	NP_001005758.1	XP_019677134.2	XP_007077068.2	XP_026901997.1
5	5	0.662	NP_443118.1	XP_013974071.2	XP_004000151.4	XP_007075640.1	XP_014928339.1
4	4	0.857	*	XP_013971563.1	XP_011281720.1	XP_015398843.1	XP_014927104.1
5	5	0.792	NP_060843.2	NP_001239272.1	XP_003987836.1	XP_015398856.1	XP_014927202.1
5	5	0.78	NP_000118.2	XP_539145.2	XP_023104530.1	XP_007075636.1	XP_014928343.2
3	3	0.848	NP_001357524.1	XP_022278112.1	*	XP_015398878.1	*
3	3	0.817	*	XP_022277481.1	*	XP_015398889.1	XP_026922242.1
2	2	1	*	XP_005623715.1	*	XP_015398890.1	*
5	5	0.832	NP_004854.1	XP_537524.3	XP_003987918.1	XP_015398894.1	XP_026922082.1
5	5	0.78	NP_542382.1	XP_539144.2	XP_004000126.1	XP_007075635.1	XP_014928344.1
5	5	0.844	NP_076999.2	XP_851311.1	XP_004000134.1	XP_007075668.1	XP_014941141.2
5	5	0.851	NP_066301.1	XP_013974080.1	XP_023104326.1	XP_007075670.1	XP_026919779.1
5	5	0.761	NP_001008216.1	XP_854444.1	XP_003983961.1	XP_007097874.1	XP_026928437.1
5	5	0.725	NP_620153.1	XP_013972959.1	XP_003983957.1	XP_007097865.1	XP_014920620.1
5	5	0.777	XP_006715729.1	XP_005630970.1	XP_011278596.1	XP_015398728.1	XP_014929936.1
4	4	0.805	*	XP_005641993.1	XP_023105236.1	XP_015398732.1	XP_026909264.1
5	5	0.786	NP_000134.2	XP_537215.1	XP_023103218.1	XP_007077049.1	XP_026901972.1
5	5	0.79	NP_005131.1	XP_005642014.1	XP_011277819.1	XP_015398736.1	XP_014942116.2
5	5	0.762	NP_001011552.2	XP_003431565.1	XP_003983931.2	XP_007097835.1	XP_014920669.2
5	5	0.779	NP_653233.5	XP_854175.1	XP_003983930.1	XP_007097834.1	XP_014920650.2
5	5	0.766	NP_872578.1	XP_531774.2	XP_006930092.1	XP_007097833.1	XP_014931021.2
5	5	0.777	NP_006147.1	XP_537389.2	XP_003987560.1	XP_007098102.1	XP_014941677.1
5	5	0.694	NP_009158.3	XP_005626047.1	XP_023106684.1	XP_007097832.2	XP_014931032.1
5	5	0.818	NP_055971.2	XP_022278104.1	XP_023111849.1	XP_015398761.1	XP_026922485.1
5	5	0.843	NP_002505.1	XP_532317.3	XP_004000129.1	XP_007075667.1	XP_026919801.1
5	5	0.9	NP_001353.4	NP_001157660.1	XP_004001503.2	XP_015398763.1	XP_014941334.2
5	5	0.795	NP_115787.1	XP_853925.1	XP_003983923.1	XP_007097824.2	XP_026925191.1
5	5	0.76	NP_006579.2	XP_531771.1	XP_003983918.2	XP_007097821.1	XP_014930276.1
5	5	0.742	NP_001094859.1	XP_546519.1	XP_003992413.1	XP_007075658.1	XP_014934112.1
5	5	0.832	NP_115954.1	XP_534113.2	XP_023107089.1	XP_007097804.1	XP_026920585.1
5	5	0.774	NP_005319.1	XP_539153.1	XP_004000138.1	XP_007075654.1	XP_014931314.1
5	5	0.939	NP_004544.1	XP_535802.5	XP_023095561.1	XP_007077005.1	XP_026929549.1
5	5	0.776	NP_003179.1	XP_005627697.1	XP_003986429.1	XP_007076997.1	XP_014936725.1
5	5	0.817	NP_689518.1	XP_545115.3	XP_011284238.2	XP_007098440.2	XP_026916719.1
5	5	0.792	NP_009016.1	XP_022269465.1	XP_003991726.1	XP_007098438.1	XP_026916735.1
5	5	0.791	NP_006801.1	XP_535765.3	XP_003991760.1	XP_007098434.1	XP_026916806.1
5	5	0.815	NP_073610.2	XP_547204.2	XP_003999102.2	XP_015398160.1	XP_026899481.1
5	5	0.782	NP_008883.2	XP_850140.2	XP_003991710.1	XP_007098429.1	XP_014933725.1
5	5	0.696	NP_057673.2	XP_545116.2	XP_003991714.1	XP_007098425.1	XP_014920116.2
5	5	0.768	NP_002517.1	XP_532221.2	XP_011280799.2	XP_007077001.1	XP_026913113.1
5	5	0.773	NP_660333.2	XP_022272114.1	XP_023109022.1	XP_015398187.1	XP_026902374.1
5	5	0.821	NP_000311.2	XP_536229.2	XP_023109052.1	XP_015398190.1	XP_026897935.1
5	5	0.781	NP_115605.2	XP_005634068.1	XP_006927415.1	XP_007098449.1	XP_014921534.1
5	5	0.735	NP_004538.2	XP_535753.2	XP_011284234.1	XP_007098405.1	XP_014928251.1
5	5	0.822	NP_056991.2	XP_005618600.1	XP_023109051.1	XP_015398201.1	XP_014937523.2
5	5	0.728	NP_955452.3	XP_013965772.1	XP_023115937.1	XP_007098400.1	XP_026916753.1
5	5	0.86	NP_001010853.1	XP_013973616.1	XP_003986416.1	XP_007077007.1	XP_026913068.1
4	4	0.551	NP_795711.1	XP_013965613.1	*	XP_007098383.1	XP_026916784.1
5	5	0.81	NP_005204.1	XP_545130.3	NP_001009864.1	XP_007098380.1	XP_014937748.1
5	5	0.777	NP_001017928.1	XP_535759.5	XP_003991741.1	XP_007098379.1	XP_014937785.1
5	5	0.72	NP_055182.3	XP_535760.2	XP_006936158.1	XP_007098378.1	XP_026916789.1
5	5	0.599	NP_612144.1	XP_535762.2	XP_003991744.1	XP_007098373.1	XP_014937762.1
5	5	0.656	NP_060024.2	XP_850880.2	XP_003991756.3	XP_007098369.1	XP_014937770.1
5	5	0.688	NP_976249.1	XP_013978280.1	XP_006937222.1	XP_007098522.1	XP_014922373.1
5	5	0.782	NP_065199.1	XP_022282066.1	XP_003986425.1	XP_007076992.1	XP_014925029.1
5	5	0.75	NP_000065.1	NP_001002981.1	NP_001009298.1	XP_007098546.1	XP_014939174.2
2	2	1	*	XP_005632169.1	*	XP_015398054.1	*
5	5	0.772	NP_001718.1	XP_854769.1	XP_019679050.1	XP_007098545.1	XP_014939188.1
5	5	0.655	NP_001025036.2	XP_542531.4	XP_003993111.1	XP_007098534.1	XP_026929073.1
5	5	0.782	NP_612430.2	XP_013978262.1	XP_003993083.1	XP_007098532.1	XP_026928825.1
5	5	0.804	NP_036271.1	XP_005633784.1	XP_003993081.1	XP_007098531.2	XP_026928828.1
5	5	0.818	NP_001106212.1	NP_001003113.1	XP_003993079.1	XP_007098530.1	XP_014930477.2
5	5	0.77	NP_060832.1	XP_542543.2	XP_003993166.1	XP_007098525.1	XP_014922377.2
5	5	0.613	NP_570602.2	XP_005616085.1	XP_023101530.1	XP_015398090.1	XP_026893365.1
5	5	0.52	XP_006721785.1	XP_022278648.1	XP_023099462.1	XP_015398236.1	XP_014927004.2
5	5	0.796	NP_848593.2	XP_534095.3	XP_003993163.1	XP_007098521.1	XP_014922372.2
5	5	0.769	NP_056651.1	XP_005630737.1	XP_003990564.2	XP_007075745.1	XP_014931671.2
5	5	0.842	NP_006852.1	XP_854240.3	XP_023097247.1	XP_015398109.1	XP_026899742.1
5	5	0.809	NP_005779.1	XP_534089.2	XP_003993113.1	XP_007098514.1	XP_026928794.1
5	5	0.761	NP_000919.1	NP_001003320.1	XP_019670179.1	XP_015398122.1	XP_026899752.1
3	3	0.865	NP_115711.2	XP_022271340.1	*	XP_015398135.1	*
5	5	0.775	NP_663304.1	XP_005627696.1	XP_003986428.1	XP_007076996.1	XP_014936723.1
5	5	0.782	NP_001004431.1	XP_013967502.2	XP_023100152.1	XP_015398138.1	XP_026907962.1
5	5	0.781	NP_004791.1	XP_534172.2	XP_023108639.1	XP_007098473.1	XP_026920960.1
5	5	0.798	NP_079357.2	XP_547747.3	XP_011281473.1	XP_007098164.1	XP_026921296.1
5	5	0.823	NP_542388.2	XP_851276.1	XP_003984565.1	XP_007098264.1	XP_026933609.1
5	5	0.751	NP_001025045.3	XP_003433607.1	XP_003988570.1	XP_007075707.1	XP_014920718.2
5	5	0.786	NP_004334.1	XP_867310.2	XP_003981971.2	XP_007098250.1	XP_026906344.1
5	5	0.752	NP_004834.1	XP_013977690.1	XP_006928550.3	XP_007098241.1	XP_026905825.1
3	3	0.82	*	XP_022271382.1	XP_019679628.1	XP_015398382.1	*
5	5	0.671	NP_001366.1	XP_533902.3	XP_003981968.2	XP_007098221.2	XP_026906353.1
5	5	0.78	NP_000150.1	XP_533901.2	XP_003981969.1	XP_007098220.1	XP_026906343.1
5	5	0.585	NP_689867.1	XP_542037.3	XP_004001134.2	XP_007098219.1	XP_014939307.1
5	5	0.79	NP_003756.1	XP_533896.2	XP_003981976.1	XP_007098215.1	XP_014939339.1
5	5	0.79	NP_060624.1	XP_542021.1	XP_003981986.1	XP_007098198.1	XP_026905883.1
4	4	0.495	*	XP_022277417.1	XP_023103646.1	XP_007077021.1	XP_026902119.1
5	5	0.741	NP_001093250.1	XP_003639262.1	XP_003987606.1	XP_007098156.1	XP_026922645.1
5	5	0.814	NP_004986.1	XP_856947.1	XP_003987503.1	XP_007098154.1	XP_026921186.1
5	5	0.77	NP_060923.2	XP_850430.1	XP_003987585.2	XP_007098150.1	XP_014929151.1
5	5	0.763	NP_444284.1	NP_001005757.1	XP_011285404.1	XP_015398426.1	XP_026901480.1
5	5	0.782	NP_071356.1	XP_537408.3	XP_011281486.1	XP_007098148.1	XP_014929159.1
4	4	0.767	*	XP_022266859.1	XP_023112650.1	XP_007075699.1	XP_026891602.1
5	5	0.716	NP_001184113.2	XP_022278195.1	XP_023112007.1	XP_007098144.1	XP_014929351.1
5	5	0.777	NP_542395.1	XP_851639.1	XP_003987580.1	XP_007098143.1	XP_014929205.1
5	5	0.787	NP_001034860.1	XP_547748.2	XP_003987571.1	XP_007098123.1	XP_014941709.1
5	5	0.791	XP_011534828.1	XP_005623328.1	XP_006932842.1	XP_007098115.1	XP_014941682.1
5	5	0.894	NP_000316.2	XP_851370.1	XP_003985124.1	XP_007098310.1	XP_014917926.1
4	4	0.793	*	XP_013965702.1	XP_011284219.1	XP_007098368.1	XP_014937769.1
5	5	0.79	NP_000364.1	XP_535769.3	XP_003991769.1	XP_007098349.1	XP_014937773.1
5	5	0.803	NP_073613.2	XP_003640171.1	XP_003991775.1	XP_007098346.2	XP_014939194.1
5	5	0.778	NP_001106852.1	XP_003434358.1	XP_003999592.1	XP_007075726.1	XP_014917111.1
5	5	0.948	NP_005373.2	XP_543237.2	XP_023108234.1	XP_015398260.1	XP_026933176.1
5	5	0.858	NP_076924.1	XP_005639341.1	XP_023108625.1	XP_007098338.1	XP_026918561.1
5	5	0.724	NP_055294.1	XP_005635754.1	XP_019685547.2	XP_015398268.1	XP_026933290.1
5	5	0.786	NP_110448.2	XP_535693.1	XP_006930980.1	XP_007098335.1	XP_014937329.1
5	5	0.667	NP_940908.3	XP_853150.3	XP_003985132.1	XP_007098318.1	XP_014937351.1
5	5	0.757	NP_001968.3	XP_535696.2	XP_003985130.1	XP_007098311.1	XP_014937347.2
5	5	0.857	NP_065934.1	XP_853236.2	XP_019692462.2	XP_007077493.1	XP_026915145.1
5	5	0.768	NP_061039.3	XP_853305.1	XP_011280015.1	XP_007098307.1	XP_026918470.1
5	5	0.795	NP_001012986.2	XP_005641465.1	XP_006943840.1	XP_015398308.1	XP_014938762.2
5	5	0.526	NP_071761.1	XP_537224.2	XP_023103667.1	XP_007077013.1	XP_014920474.2
5	5	0.904	NP_065833.1	XP_865422.2	XP_011282292.2	XP_007075718.2	XP_014920737.2
4	4	0.733	NP_001356697.1	XP_013970725.2	XP_023100656.1	XP_015398315.1	*
5	5	0.849	NP_060401.3	XP_531695.2	XP_023113398.1	XP_015398318.1	XP_026926239.1
5	5	0.615	NP_001354294.1	XP_005620786.1	XP_019675579.1	XP_015398320.1	XP_014943844.2
5	5	0.623	NP_660150.1	XP_005640959.1	XP_003999648.1	XP_007098297.1	XP_014939263.2
5	5	0.519	NP_002157.2	XP_013973003.1	XP_003984563.1	XP_007098277.1	XP_014936610.1
2	2	1	*	XP_022259646.1	XP_023110481.1	*	*
3	3	0.916	*	XP_022282105.1	XP_023109966.1	*	XP_026912997.1
4	4	0.576	NP_002347.5	XP_013973699.1	XP_023110041.1	*	XP_026912863.1
2	2	1	*	XP_022275133.1	XP_023110060.1	*	*
4	4	0.892	NP_001305020.1	XP_022280840.1	XP_023110079.1	*	XP_026932670.1
5	5	0.802	NP_076917.1	XP_013975457.1	XP_003983301.1	XP_007088268.1	XP_014928809.2
3	3	0.881	*	XP_013969006.1	XP_023110086.1	*	XP_014939817.1
4	4	0.905	NP_001264712.1	XP_022280841.1	XP_023110093.1	*	XP_026932673.1
5	5	0.623	NP_000581.1	XP_003431641.1	XP_003980942.1	XP_007078014.1	XP_014943096.1
4	4	0.919	XP_011534412.1	XP_013966059.1	XP_023110312.1	*	XP_026912338.1
2	2	1	*	XP_022270233.1	XP_023110420.1	*	*
5	5	0.777	NP_002644.4	XP_005626613.1	XP_023111192.1	XP_007078011.1	XP_026932453.1
4	4	0.709	NP_001032818.1	XP_022281479.1	XP_023110489.1	*	XP_026912188.1
4	4	0.87	NP_001032817.1	XP_022281856.1	XP_023110515.1	*	XP_026912187.1
5	5	0.445	NP_001008536.1	XP_022260723.1	XP_019693417.2	XP_007088230.1	XP_014933419.2
5	5	0.828	NP_113608.1	XP_022260083.1	XP_006935214.1	XP_007088226.1	XP_026911955.1
4	4	0.859	NP_001339817.1	XP_022272715.1	XP_023110569.1	*	XP_026924075.1
4	4	0.918	NP_072088.1	XP_005618468.1	XP_023110579.1	*	XP_026924049.1
5	5	0.86	NP_001138428.1	NP_001153234.1	XP_003990680.1	XP_007088225.1	XP_014932837.1
2	2	1	*	XP_005618466.2	XP_023110583.1	*	*
5	5	0.705	NP_060330.2	XP_851131.2	XP_023114907.1	XP_007088223.2	XP_026912038.1
3	3	0.905	*	XP_022272696.1	XP_023110617.1	*	XP_026924007.1
4	4	0.907	NP_001443.1	XP_013966136.1	XP_023109499.1	*	XP_026895963.1
4	4	0.391	NP_258443.2	XP_022270235.1	XP_023109339.1	*	XP_026895885.1
4	4	0.886	NP_005310.1	XP_013966031.1	XP_023109346.1	*	XP_026895920.1
3	3	0.944	*	XP_022270273.1	XP_023109359.1	*	XP_026896250.1
5	5	0.782	NP_060117.3	XP_005624307.1	XP_003997106.1	XP_007088324.1	XP_014931892.1
4	4	0.828	NP_003098.1	XP_005640218.1	XP_023109390.1	*	XP_026896207.1
4	4	0.623	NP_001537.1	XP_013966004.1	XP_023109394.1	*	XP_026896199.1
5	5	0.762	NP_057444.2	XP_003639299.1	XP_003997096.1	XP_007088314.2	XP_014931876.1
2	2	1	*	XP_022270089.1	XP_023109454.1	*	*
2	2	1	*	XP_022270175.1	XP_023109457.1	*	*
5	5	0.867	NP_005819.3	XP_003639298.1	XP_019673649.1	XP_007088313.1	XP_026903840.1
5	5	0.568	NP_075385.1	XP_854637.1	XP_023114179.1	XP_007088220.1	XP_026915593.1
4	4	0.908	NP_001186385.1	XP_005627107.1	XP_023109581.1	*	XP_014929011.1
4	4	0.907	XP_011512793.1	XP_005627324.1	XP_023109680.1	*	XP_026913688.1
5	5	0.73	XP_005257426.1	XP_013971822.1	XP_006940520.1	XP_007088290.1	XP_026907827.1
2	2	1	*	XP_005627367.1	XP_023109718.1	*	*
3	3	0.85	*	XP_022281738.1	XP_023109720.1	*	XP_026913596.1
4	4	0.793	XP_011532895.1	XP_022280796.1	XP_023109783.1	*	XP_026932745.1
5	5	0.78	NP_006169.2	XP_548044.2	XP_023100435.1	XP_007088285.1	XP_026907818.1
2	2	1	*	XP_022281818.1	XP_023109795.1	*	*
5	5	0.774	NP_056379.1	XP_538650.2	XP_003980864.1	XP_007078009.1	XP_014919756.1
4	4	0.789	NP_005595.2	XP_013973738.1	XP_023109957.1	*	XP_014933264.2
4	4	0.913	NP_005188.2	XP_022278023.1	XP_023111710.1	*	XP_026922195.1
2	2	1	*	XP_005638455.1	XP_023111152.1	*	*
2	2	1	*	XP_022268246.1	XP_023111162.1	*	*
3	3	0.913	*	XP_022268346.1	XP_023111194.1	*	XP_026922953.1
2	2	1	*	XP_022268749.1	XP_023111237.1	*	*
3	3	0.942	*	XP_022277517.1	XP_023111350.1	*	XP_026921216.1
2	2	1	*	XP_013971251.2	XP_023111363.1	*	*
3	3	0.923	*	XP_013971359.1	XP_023111448.1	*	XP_014935579.2
4	4	0.859	NP_001072988.1	XP_005623510.1	XP_023111500.1	*	XP_026921623.1
4	4	0.894	NP_001258436.1	XP_013971481.1	XP_023111559.1	*	XP_026921834.1
5	5	0.769	NP_004070.3	NP_001002938.2	XP_011283428.1	XP_007088137.1	XP_014933299.1
4	4	0.917	NP_002032.2	XP_022268216.1	XP_023111143.1	*	XP_026923035.1
3	3	0.961	*	XP_022278030.1	XP_023111714.1	*	XP_026922203.1
5	5	0.774	NP_000970.1	NP_001238887.1	XP_003997581.1	XP_007074184.1	XP_014942635.1
5	5	0.83	NP_068779.1	NP_001003016.2	NP_001009374.1	XP_007088129.1	XP_014940312.2
4	4	0.917	NP_003827.4	XP_547982.4	XP_023111807.1	*	XP_026922436.1
3	3	0.929	*	XP_005623891.1	XP_023111859.1	*	XP_026922496.1
5	5	0.793	NP_005841.1	XP_540295.3	XP_004001545.2	XP_007088101.1	XP_026912103.1
5	5	0.913	NP_006685.1	XP_855136.1	XP_003999811.1	XP_007088082.1	XP_014941005.1
2	2	1	*	XP_022278149.1	XP_023111915.1	*	*
4	4	0.913	NP_001303.1	XP_855529.3	XP_023111921.1	*	XP_026922599.1
4	4	0.882	NP_001341569.1	XP_022277519.1	XP_023111949.1	*	XP_026922612.1
5	5	0.737	NP_872384.2	XP_850889.1	XP_003990688.1	XP_007088208.1	XP_014933513.1
4	4	0.428	NP_872368.2	XP_022272595.1	XP_023110733.1	*	XP_026923765.1
3	3	0.944	*	XP_022280980.1	XP_023110765.1	*	XP_026932534.1
5	5	0.591	NP_001019850.1	XP_003432307.1	XP_003990701.1	XP_007088213.1	XP_014923028.1
3	3	0.804	*	XP_022268517.1	XP_023110852.1	*	XP_026923517.1
3	3	0.928	*	XP_022268559.1	XP_023110906.1	*	XP_026923420.1
2	2	1	*	XP_013964987.1	XP_023110918.1	*	*
4	4	0.9	NP_005893.1	NP_001164300.2	XP_023110921.1	*	XP_026923399.1
4	4	0.907	NP_005576.3	XP_544737.2	XP_023110922.1	*	XP_026923398.1
4	4	0.321	NP_000579.2	NP_001013857.1	XP_023110932.1	*	XP_026932814.1
5	5	0.781	NP_002957.1	XP_003432305.1	XP_023114944.1	XP_007088210.1	XP_026911944.1
5	5	0.781	NP_055290.1	NP_001003160.1	XP_003997574.2	XP_007074209.1	XP_014942657.2
3	3	0.908	*	XP_005638569.1	XP_023110980.1	*	XP_026923300.1
5	5	0.784	NP_002787.2	XP_533057.3	XP_003990670.1	XP_007088188.1	XP_014932975.1
4	4	0.923	NP_001018004.1	XP_864999.1	XP_023111028.1	*	XP_026923226.1
5	5	0.661	NP_001155018.1	XP_005617312.1	XP_006927764.4	XP_007078021.1	XP_026932367.1
4	4	0.925	NP_001018007.1	XP_005638544.1	XP_023111032.1	*	XP_026923229.1
4	4	0.912	NP_001018006.1	XP_864981.1	XP_023111034.1	*	XP_026923231.1
4	4	0.932	NP_001018020.1	XP_005638545.1	XP_023111035.1	*	XP_026923232.1
4	4	0.918	NP_001352705.1	XP_005638546.1	XP_023111037.1	*	XP_026923234.1
4	4	0.473	NP_997205.2	XP_022268234.1	XP_023111042.1	*	XP_026923207.1
3	3	0.88	NP_001277008.1	XP_003639026.2	XP_023108010.1	*	*
5	5	0.554	NP_149976.1	XP_005632644.1	XP_006928787.1	XP_007088536.1	XP_014932507.1
4	4	0.903	XP_005264201.1	XP_022260372.1	XP_023107700.1	*	XP_026889414.1
3	3	0.916	*	XP_005630387.1	XP_023107730.1	*	XP_026889343.1
5	5	0.582	NP_004336.4	NP_001003359.1	NP_001191707.1	XP_007088510.1	XP_026894417.1
4	4	0.905	NP_473374.1	XP_003432199.1	XP_023107832.1	*	XP_026889088.1
2	2	1	*	XP_533850.4	*	XP_007088486.1	*
4	4	0.711	*	XP_851662.2	XP_006928744.3	XP_007088485.1	XP_014921160.2
3	3	0.549	*	XP_022260071.1	XP_023107958.1	*	XP_014931291.2
4	4	0.907	NP_062825.1	XP_005630100.1	XP_023107988.1	*	XP_026933288.1
4	4	0.729	NP_001129743.2	XP_543239.4	XP_023107991.1	*	XP_026933291.1
3	3	0.677	*	XP_022264052.1	XP_023107629.1	*	XP_026920709.1
4	4	0.842	XP_016864230.1	XP_022259916.1	XP_023108121.1	*	XP_026932965.1
4	4	0.573	NP_919260.2	XP_005629968.1	XP_023108190.1	*	XP_026933096.1
5	5	0.778	NP_055055.1	XP_003639802.1	XP_003982225.1	XP_007088463.1	XP_026894317.1
5	5	0.716	NP_653239.1	XP_851992.1	XP_003982183.1	XP_007088457.1	XP_026894305.1
3	3	0.916	*	XP_022259784.1	XP_023108217.1	*	XP_026933147.1
3	3	0.921	*	XP_005635747.1	XP_023108227.1	*	XP_026933166.1
3	3	0.918	*	XP_005635752.1	XP_023108232.1	*	XP_026933175.1
5	5	0.776	NP_064705.1	XP_533621.4	XP_023101025.1	XP_007074230.1	XP_026893901.1
5	5	0.782	NP_065747.1	XP_533861.1	XP_003982181.2	XP_007088452.1	XP_014921035.1
5	5	0.768	NP_057049.5	XP_005632708.1	XP_003982173.2	XP_007088449.1	XP_014921039.1
2	2	1	*	XP_013972940.1	XP_023107350.1	*	*
3	3	0.762	*	XP_533824.2	*	XP_007088593.1	XP_014932611.2
4	4	0.72	XP_016883107.1	XP_022265148.1	XP_023107068.1	*	XP_026925749.1
4	4	0.913	NP_001269864.1	XP_022264659.1	XP_023107085.1	*	XP_026925682.1
3	3	0.901	*	XP_013962570.1	XP_023107123.1	*	XP_026925613.1
4	4	0.91	NP_008874.2	XP_005634963.1	XP_023107136.1	*	XP_026925584.1
4	4	0.93	NP_004600.2	XP_852061.1	XP_023107137.1	*	XP_026925567.1
2	2	1	*	XP_005633927.1	XP_023107139.1	*	*
4	4	0.957	NP_001305163.1	XP_013962402.1	XP_023107144.1	*	XP_026925546.1
5	5	0.781	NP_071503.1	XP_851053.1	XP_019677129.1	XP_007088577.1	XP_026894518.1
4	4	0.605	NP_002187.1	XP_849395.2	XP_023107272.1	*	XP_026925281.1
2	2	1	*	XP_022259727.1	XP_023108346.1	*	*
5	5	0.801	NP_778233.4	XP_863321.1	XP_003997508.1	XP_007074249.1	XP_026892985.1
4	4	0.753	NP_036381.2	XP_531808.3	XP_023107422.1	*	XP_026928334.1
