# Species	Genes	Alg.-Conn.	GCF_000001405.39_GRCh38.p13_protein.faa	GCF_000002285.3_CanFam3.1_protein.faa	GCF_000181335.3_Felis_catus_9.0_protein.faa	GCF_000464555.1_PanTig1.0_protein.faa	GCF_003709585.1_Aci_jub_2_protein.faa
5	5	0.7859999999999999	NP_001033582.1	XP_022270530.1	XP_023115226.1	XP_007074634.1	XP_026911296.1
5	5	0.897	NP_000190.1	NP_001003114.1	XP_023100030.1	XP_007091553.1	XP_026908330.1
5	5	0.78	NP_065700.1	XP_850749.1	XP_003997305.1	XP_007091518.2	XP_026907966.1
5	5	0.885	NP_004701.1	NP_001239510.1	XP_023099894.1	XP_007091515.1	XP_026908360.1
5	5	0.807	NP_056485.2	XP_849635.1	XP_003996223.1	XP_007091679.1	XP_026903148.1
5	5	0.7909999999999999	NP_004861.2	XP_546595.1	XP_003996227.1	XP_007091677.1	XP_014924961.1
5	5	0.799	NP_001407.1	NP_001238871.1	XP_003996224.1	XP_007091676.1	XP_026903149.1
5	5	0.8420000000000001	NP_001132.2	XP_546603.1	XP_023099687.1	XP_007091670.1	XP_026903161.1
5	5	0.775	NP_660309.1	XP_536440.4	XP_003981387.1	XP_007077695.1	XP_014922496.1
5	5	0.789	NP_003316.3	XP_543550.2	XP_019670461.1	XP_007091656.1	XP_026905424.1
5	5	0.7040000000000001	NP_114417.1	XP_013967648.1	XP_003994988.1	XP_007091643.1	XP_014937278.1
5	5	0.762	NP_443732.3	XP_013967649.1	XP_003994987.1	XP_007091642.1	XP_014937277.1
5	5	0.789	NP_954697.1	XP_545521.2	XP_003990908.2	XP_007074635.1	XP_026911294.1
5	5	0.78	NP_001395.1	XP_853577.1	XP_003993558.1	XP_007092038.1	XP_014935370.1
5	5	0.748	NP_073741.3	XP_005631681.1	XP_003993559.1	XP_007092037.1	XP_014935387.2
5	5	0.782	NP_000318.2	XP_540907.3	XP_003993561.1	XP_007092036.1	XP_026901187.1
5	5	0.784	NP_085131.1	XP_855045.1	XP_003993568.1	XP_007092034.1	XP_014935388.2
5	5	0.677	NP_001078841.1	XP_855039.4	XP_003993649.1	XP_007092024.1	XP_014935399.2
5	5	0.7829999999999999	NP_002687.1	XP_533260.1	XP_003993576.1	XP_007092003.2	XP_026901124.1
5	5	0.6709999999999999	NP_004065.1	NP_001239299.1	XP_003993597.1	XP_007091984.1	XP_014935398.1
5	5	0.484	NP_001034585.1	XP_005631600.1	XP_003993669.1	XP_007091971.1	XP_014935366.2
5	5	0.831	NP_150377.1	XP_005619308.1	XP_011285068.2	XP_007077655.2	XP_026933630.1
5	5	0.588	NP_076434.2	XP_855393.1	XP_003993532.1	XP_007092082.1	XP_014930974.1
5	5	0.764	NP_066999.1	XP_545511.3	XP_003990884.1	XP_007074670.1	XP_014922403.1
5	5	0.7909999999999999	NP_060342.2	XP_536453.2	XP_003981357.2	XP_007077657.2	XP_014919372.2
5	5	0.774	NP_689597.1	XP_535948.3	XP_011283634.1	XP_007074664.1	XP_014941379.1
5	5	0.782	NP_112581.1	XP_540952.3	XP_004001144.1	XP_007091874.1	XP_014942098.2
5	5	0.7709999999999999	NP_006867.1	XP_533222.5	XP_003993719.1	XP_007091912.1	XP_014923368.2
5	5	0.7609999999999999	NP_057134.1	XP_533221.1	XP_003993722.1	XP_007091909.1	XP_014923463.1
5	5	0.79	NP_005116.1	NP_001181899.1	XP_003993733.1	XP_007091899.1	XP_026900868.1
5	5	0.84	NP_004566.2	XP_853453.1	XP_011279931.1	XP_007091877.1	XP_026922664.1
5	5	0.5579999999999999	NP_065137.1	XP_540833.1	XP_003993716.2	XP_007091914.1	XP_026900931.1
5	5	0.599	NP_203133.1	XP_540854.2	XP_003993768.2	XP_007091943.2	XP_026900927.1
5	5	0.706	NP_001269377.1	XP_013976502.1	XP_006937554.1	XP_007091962.1	XP_014923495.2
5	5	0.774	NP_006054.2	XP_535949.1	XP_004001626.2	XP_007074663.1	XP_014941399.1
5	5	0.7929999999999999	NP_002680.2	XP_533234.2	XP_003993639.1	XP_007091952.2	XP_026901687.1
5	5	0.772	NP_006770.1	XP_005631542.1	XP_003993640.1	XP_007091950.1	XP_014923490.2
5	5	0.775	NP_874368.1	XP_866250.1	XP_003993691.1	XP_007091942.1	XP_026900976.1
5	5	0.774	NP_001193762.1	XP_005631526.1	XP_006937594.1	XP_007091941.1	XP_026900975.1
5	5	0.774	NP_874369.1	XP_005631525.1	XP_006937593.1	XP_007091939.1	XP_026900972.1
5	5	0.675	NP_115569.2	XP_852826.1	XP_003993692.1	XP_007091938.1	XP_014923480.1
5	5	0.7859999999999999	NP_058634.4	XP_013976587.1	XP_023095846.1	XP_007091930.1	XP_026901378.1
5	5	0.774	NP_004796.1	XP_013976953.1	XP_003990724.1	XP_007093170.1	XP_014918021.2
5	5	0.8170000000000001	NP_001354431.1	XP_013976966.1	XP_023114981.1	XP_007093157.1	XP_026911851.1
5	5	0.81	NP_647599.1	XP_022261737.1	XP_023115001.1	XP_007093151.1	XP_026911841.1
5	5	0.804	NP_647597.1	XP_022261732.1	XP_023114995.1	XP_007093146.1	XP_026911833.1
5	5	0.754	NP_001013685.1	XP_532892.4	XP_003984488.2	XP_007093134.1	XP_026889123.1
5	5	0.91	NP_060301.2	XP_547620.3	XP_003995150.1	XP_007093123.1	XP_014938669.1
5	5	0.537	NP_997247.2	XP_005642519.1	XP_011283506.1	XP_007093188.1	XP_026900000.1
5	5	0.6559999999999999	NP_444512.2	XP_005640915.1	XP_003999595.3	XP_007093089.1	XP_014940454.1
5	5	0.7140000000000001	NP_612206.5	XP_022277171.1	XP_003995419.2	XP_007077532.2	XP_014919992.1
5	5	0.778	NP_001244935.1	XP_005639189.1	XP_003985275.1	XP_007074803.1	XP_014923597.1
5	5	0.775	NP_057213.2	XP_003640149.1	XP_003985274.1	XP_007074802.1	XP_014923596.1
5	5	0.8	NP_036553.2	XP_848535.1	XP_003989946.1	XP_007077517.1	XP_026915354.1
5	5	0.653	NP_115866.1	XP_013972361.1	XP_003996178.1	XP_007093044.1	XP_014943017.1
5	5	0.722	NP_056246.3	XP_005628415.1	XP_003980641.1	XP_007093036.1	XP_014927297.2
5	5	0.782	NP_835236.2	XP_850000.1	XP_003985253.1	XP_007074772.1	XP_014922755.1
5	5	0.753	NP_057329.3	XP_544970.3	XP_003985243.1	XP_007074771.1	XP_014922751.1
5	5	0.79	NP_076952.1	XP_535647.1	XP_011280079.1	XP_007074763.1	XP_014922725.1
5	5	0.607	NP_004958.2	XP_851449.1	XP_003985238.1	XP_007074760.1	XP_014922943.1
5	5	0.754	NP_001013373.1	XP_849917.2	XP_006927497.2	XP_007093019.1	XP_014927552.1
5	5	0.402	NP_001035149.1	XP_003434071.1	XP_006931039.1	XP_007074758.1	XP_014929118.1
5	5	0.77	NP_056271.3	XP_548351.3	XP_023098882.1	XP_007093058.1	XP_026906733.1
5	5	0.833	NP_444273.1	XP_003435377.1	XP_003996167.2	XP_007093054.1	XP_014943151.2
5	5	0.866	NP_003722.2	XP_537785.2	XP_023098872.1	XP_007093052.1	XP_026906863.1
5	5	0.9129999999999999	NP_037498.1	XP_548357.2	XP_011287048.2	XP_007093051.2	XP_026906842.1
5	5	0.61	NP_001269406.1	XP_005625122.1	XP_023098871.1	XP_007093050.1	XP_026906861.1
5	5	0.758	NP_689948.1	XP_003639465.3	XP_003986074.2	XP_007093270.1	XP_014928992.2
5	5	0.799	NP_851853.1	XP_849951.3	XP_019686025.2	XP_007093265.2	XP_026913770.1
5	5	0.7829999999999999	NP_149991.2	XP_535625.3	XP_004001358.2	XP_007074848.1	XP_014929856.2
5	5	0.757	NP_149134.1	XP_013965363.1	XP_006931094.1	XP_007074846.1	XP_026914980.1
5	5	0.799	NP_004455.2	NP_001041594.1	NP_001108018.1	XP_007074845.1	XP_026914971.1
5	5	0.802	NP_002891.1	XP_546201.2	XP_003994203.2	XP_007093226.2	XP_014943720.2
5	5	0.7559999999999999	NP_057288.1	XP_853886.2	XP_003994191.1	XP_007093227.1	XP_026918299.1
5	5	0.785	NP_112738.1	XP_857957.1	XP_003985295.4	XP_007074831.2	XP_026915123.1
5	5	0.633	NP_003078.2	XP_005619498.1	XP_003994186.1	XP_007093205.1	XP_014936314.1
5	5	0.775	NP_078948.3	XP_544956.2	XP_003985279.1	XP_007074808.1	XP_014923590.1
5	5	0.591	NP_001353848.1	XP_005618730.1	XP_011280229.1	XP_007093242.2	XP_026919328.1
5	5	0.794	NP_038472.2	XP_013967330.1	XP_004000610.1	XP_007093230.1	XP_014924982.2
5	5	0.6859999999999999	NP_001005211.1	XP_852558.2	XP_003993498.2	XP_007092699.2	XP_014932917.1
5	5	0.7759999999999999	NP_001005186.2	XP_540604.1	XP_003993446.1	XP_007092698.1	XP_014932916.1
5	5	0.8540000000000001	NP_057445.4	XP_533030.2	XP_006935110.3	XP_007092649.1	XP_026907299.1
5	5	0.81	NP_055270.1	XP_850302.2	XP_003990587.1	XP_007092648.1	XP_014939717.2
5	5	0.784	NP_001171724.1	XP_005630787.1	XP_003990595.1	XP_007092619.1	XP_014939740.1
5	5	0.585	NP_006084.2	XP_540613.3	XP_006937460.1	XP_007092718.1	XP_014932911.1
5	5	0.693	NP_694969.1	XP_851413.2	XP_003995431.1	XP_007077583.1	XP_014919990.1
5	5	0.7809999999999999	NP_001034485.1	XP_533169.1	XP_003993456.1	XP_007092711.1	XP_014940496.2
5	5	0.763	NP_001004733.1	XP_005631248.1	XP_003993449.1	XP_007092702.1	XP_014943423.1
5	5	0.747	NP_997257.2	XP_852500.2	XP_003993447.2	XP_007092701.1	XP_014932920.1
5	5	0.867	NP_060809.3	XP_005615901.1	XP_011286592.3	XP_007077593.1	XP_014936622.1
5	5	0.833	NP_036465.2	NP_001239206.1	XP_003989929.2	XP_007092600.1	XP_026915408.1
5	5	0.7490000000000001	NP_001136198.1	XP_022283524.1	XP_023114267.1	XP_007092598.1	XP_026915416.1
5	5	0.703	NP_078916.3	XP_003639549.1	XP_023114265.1	XP_007092597.1	XP_026915414.1
5	5	0.537	NP_001092909.1	XP_539588.4	XP_023114262.1	XP_007092596.1	XP_026915417.1
5	5	0.802	NP_000822.2	XP_850331.3	XP_003989915.2	XP_007092591.1	XP_026915432.1
5	5	0.905	NP_004805.2	XP_854730.1	XP_011283059.1	XP_007092569.2	XP_026915633.1
5	5	0.784	NP_003261.1	XP_538102.1	XP_006943921.1	XP_007092609.1	XP_026909624.1
5	5	0.784	NP_071427.2	XP_538101.1	XP_004000748.2	XP_007092607.1	XP_014937215.1
5	5	0.7809999999999999	NP_001036068.1	XP_005637389.1	XP_006933464.2	XP_007092894.1	XP_014916952.2
5	5	0.39299999999999996	NP_699199.2	XP_848529.2	XP_023112326.1	XP_007092924.1	XP_026929637.1
5	5	0.7959999999999999	NP_000680.2	NP_001273906.1	XP_003995456.1	XP_007077559.1	XP_014918747.1
5	5	0.777	NP_001687.1	XP_005637441.1	XP_003988295.1	XP_007092862.1	XP_026929693.1
5	5	0.773	NP_061816.1	XP_543889.2	XP_004001121.1	XP_007092851.1	XP_014920299.1
5	5	0.774	NP_004512.1	XP_003638926.1	XP_003988259.2	XP_007092819.1	XP_014930150.1
5	5	0.7390000000000001	NP_001005471.1	XP_849813.2	XP_003980616.1	XP_007093018.1	XP_014927560.1
5	5	0.769	NP_001342164.1	XP_003431965.2	XP_003980623.2	XP_007093008.1	XP_014927686.2
5	5	0.794	NP_112166.1	XP_005628417.1	XP_003980615.2	XP_007092997.1	XP_014927784.1
5	5	0.792	NP_001001824.1	XP_539358.3	XP_003980595.1	XP_007092996.1	XP_014927794.1
5	5	0.74	NP_219482.1	NP_001274046.1	XP_006928161.1	XP_007092986.1	XP_014924344.1
5	5	0.78	NP_057212.1	XP_533723.2	XP_003982592.1	XP_007092970.1	XP_014930732.1
5	5	0.773	NP_872311.2	XP_850944.1	XP_003995453.1	XP_007077552.1	XP_014939465.2
5	5	0.732	NP_005363.1	XP_544088.4	XP_003999891.1	XP_007092753.1	XP_014936177.2
5	5	0.736	NP_620419.2	XP_535080.2	XP_003999892.1	XP_007092751.1	XP_026898698.1
5	5	0.742	NP_079107.6	XP_535077.2	XP_003999865.2	XP_007092744.1	XP_014936181.1
5	5	0.737	NP_060579.3	XP_535150.2	XP_003988250.2	XP_007092809.1	XP_014930279.1
5	5	0.9079999999999999	NP_036474.1	XP_544209.1	XP_023112258.1	XP_007092805.1	XP_026929524.1
5	5	0.645	NP_001007532.1	XP_003434255.1	XP_003985707.1	XP_007092789.1	XP_014937089.1
5	5	0.7829999999999999	NP_001005501.1	XP_003433992.1	XP_023112000.1	XP_007091480.1	XP_014921850.1
5	5	0.789	NP_478059.1	XP_533520.2	XP_003995475.1	XP_007077579.1	XP_026896791.1
5	5	0.792	NP_065716.1	XP_854205.1	XP_004000351.1	XP_007090122.1	XP_014926917.1
5	5	0.643	NP_001269421.1	XP_005640140.1	XP_006931465.1	XP_007074485.1	XP_014920284.1
5	5	0.873	NP_004460.1	XP_548869.2	XP_011289916.1	XP_007090143.1	XP_014926914.2
5	5	0.784	NP_001317170.1	XP_005641185.1	XP_006943636.1	XP_007090132.1	XP_014926905.1
5	5	0.7809999999999999	NP_689794.1	XP_548867.4	XP_006943635.1	XP_007090131.1	XP_014926904.1
5	5	0.5539999999999999	NP_001162002.1	XP_005641186.1	XP_006943641.2	XP_007090129.1	XP_026910340.1
5	5	0.785	NP_005460.2	XP_534440.1	XP_003983471.1	XP_007077844.1	XP_014920916.1
5	5	0.802	NP_060607.2	XP_547254.2	XP_019693086.1	XP_007090112.1	XP_026914263.1
5	5	0.778	NP_006316.1	NP_001181913.1	XP_023097031.1	XP_007090110.1	XP_026899677.1
5	5	0.7829999999999999	NP_009128.1	XP_543357.3	XP_023097038.1	XP_007090108.1	XP_026899678.1
5	5	0.777	NP_001305816.1	XP_022281981.1	XP_006931918.1	XP_007090196.1	XP_026913170.1
5	5	0.6679999999999999	NP_061135.2	XP_853740.1	XP_003986376.1	XP_007090172.1	XP_014933682.1
5	5	0.6809999999999999	NP_001073976.1	NP_001106928.1	NP_001070713.1	XP_007090171.1	XP_014933683.1
5	5	0.762	NP_001020461.1	XP_003639485.1	XP_003986359.1	XP_007090170.1	XP_014933685.1
5	5	0.664	NP_660310.2	XP_013973731.1	XP_006931899.1	XP_007090163.1	XP_014933773.2
5	5	0.662	NP_005439.2	XP_003640322.1	NP_001159370.1	XP_007090155.1	XP_014930244.2
5	5	0.778	NP_002219.1	XP_005620302.1	XP_011283269.3	XP_007089968.1	XP_026914849.1
5	5	0.758	NP_000766.2	XP_852725.1	XP_019694640.2	XP_007089966.1	XP_026914840.1
5	5	0.8540000000000001	NP_078799.2	XP_539388.2	XP_003983055.1	XP_007089980.1	XP_014942383.2
5	5	0.762	NP_004614.3	XP_853176.2	XP_003990181.1	XP_007089948.1	XP_026914902.1
5	5	0.759	NP_689481.2	XP_005620314.1	XP_006934830.1	XP_007089947.1	XP_026914901.1
5	5	0.6679999999999999	NP_476517.1	XP_005620308.1	XP_019692636.1	XP_007089946.1	XP_026914895.1
5	5	0.7809999999999999	XP_011513230.1	XP_005640139.1	XP_006931468.1	XP_007074483.1	XP_026896225.1
5	5	0.778	NP_112201.1	XP_535905.1	XP_003985791.1	XP_007074482.1	XP_014920271.1
5	5	0.769	NP_057018.1	XP_005640603.1	XP_023113635.1	XP_007090043.1	XP_014931403.1
5	5	0.715	NP_006130.1	NP_001003087.2	NP_001009844.1	XP_007090030.2	XP_014929637.1
5	5	0.887	NP_001158283.1	XP_003433337.1	XP_003983855.2	XP_007090023.1	XP_026925314.1
5	5	0.718	NP_060943.1	XP_853542.1	XP_006931469.1	XP_007074481.1	XP_014920272.1
5	5	0.648	NP_001087199.1	XP_022270710.1	XP_023115824.1	XP_007090011.1	XP_014940896.1
5	5	0.77	NP_066018.1	XP_534443.2	XP_023106941.1	XP_007077851.1	XP_026926040.1
5	5	0.775	NP_001171471.1	XP_022270994.1	XP_019694128.1	XP_007089986.1	XP_014918766.1
5	5	0.7759999999999999	NP_055205.2	XP_532436.3	XP_011278837.1	XP_007089984.1	XP_026931205.1
5	5	0.682	NP_115554.2	XP_853763.1	XP_003998232.1	XP_007090399.1	XP_014924411.2
5	5	0.782	NP_060850.2	XP_546867.1	XP_003998197.2	XP_007090393.1	XP_014924254.2
5	5	0.79	NP_054781.1	XP_546853.2	XP_003998250.2	XP_007090422.1	XP_014924598.1
5	5	0.8240000000000001	NP_064708.1	XP_535284.2	XP_003998122.2	XP_007090434.1	XP_026931632.1
5	5	0.8270000000000001	NP_036238.1	XP_853982.1	XP_003998116.1	XP_007090432.1	XP_026931628.1
5	5	0.775	NP_002802.2	XP_536802.1	XP_003998254.1	XP_007090424.1	XP_014924622.2
5	5	0.805	NP_001898.1	XP_853830.2	XP_006941698.1	XP_007090386.1	XP_014924234.2
5	5	0.56	NP_085056.2	XP_853630.3	XP_006941735.1	XP_007090419.1	XP_014924529.1
5	5	0.778	NP_057185.1	NP_001274056.1	XP_003998244.2	XP_007090417.1	XP_026931894.1
5	5	0.7929999999999999	NP_116219.2	XP_546858.3	XP_003998243.1	XP_007090415.1	XP_026931880.1
5	5	0.6759999999999999	NP_002981.2	XP_003433826.1	XP_003998145.1	XP_007090274.1	XP_014929972.1
5	5	0.915	NP_057077.1	XP_003433877.3	XP_003998117.2	XP_007090272.2	XP_026931627.1
5	5	0.586	NP_055292.1	XP_005635169.1	XP_023106969.1	XP_007077825.1	XP_014920905.1
5	5	0.774	NP_620073.2	XP_851125.1	XP_011288456.1	XP_007090242.1	XP_026900314.1
5	5	0.787	NP_115706.1	XP_022266892.1	XP_019675319.1	XP_007090236.1	XP_026900266.1
5	5	0.8	NP_002386.1	XP_532217.4	XP_011280801.3	XP_007090213.1	XP_026913136.1
5	5	0.7809999999999999	NP_073563.1	XP_539015.1	XP_003986383.1	XP_007090202.1	XP_014929484.1
5	5	0.78	NP_004233.1	XP_013973595.1	XP_003986371.1	XP_007090200.1	XP_026913173.1
5	5	0.9079999999999999	NP_002792.1	XP_546869.3	XP_003998191.1	XP_007090384.1	XP_026931837.1
5	5	0.782	NP_000220.1	XP_851673.1	XP_003998196.2	XP_007090382.1	XP_014924304.1
5	5	0.635	NP_079358.3	XP_005620868.1	XP_006941690.1	XP_007090368.1	XP_014924157.1
5	5	0.773	NP_115516.1	XP_003639121.1	XP_003998220.2	XP_007090364.1	XP_026931810.1
5	5	0.778	NP_004682.2	XP_536816.2	XP_003998179.1	XP_007090353.1	XP_014924015.1
5	5	0.736	NP_058647.1	NP_001239269.1	XP_023101367.1	XP_007090301.1	XP_014923489.1
5	5	0.645	NP_002629.1	NP_001277028.1	XP_006929788.1	XP_007077820.1	XP_014920992.1
5	5	0.763	NP_078874.2	XP_853879.2	XP_003998131.1	XP_007090281.1	XP_014930014.2
5	5	0.8	NP_056324.2	XP_543832.2	XP_003988422.1	XP_007089621.1	XP_026929998.1
5	5	0.7559999999999999	NP_065685.1	XP_534896.1	XP_003988425.1	XP_007089614.1	XP_014917041.1
5	5	0.7709999999999999	NP_002001.1	XP_849938.1	XP_003980306.1	XP_007074423.1	XP_014933254.1
5	5	0.835	NP_114437.2	XP_005623089.1	XP_023097560.1	XP_007089563.2	XP_026924400.1
5	5	0.674	NP_055173.1	XP_854311.1	XP_003988419.3	XP_007089629.1	XP_014917043.2
5	5	0.782	NP_001359108.1	XP_013962738.1	XP_003983574.1	XP_007077871.1	XP_026925985.1
5	5	0.586	NP_003055.1	NP_001106642.1	XP_003983491.1	XP_007077874.1	XP_014920995.1
5	5	0.782	NP_002990.2	XP_543017.2	XP_003983490.1	XP_007077877.1	XP_026925995.1
5	5	0.633	NP_002328.1	XP_536218.3	XP_023109115.1	XP_007089520.1	XP_026927546.1
5	5	0.774	NP_001138303.1	XP_543843.3	XP_003988395.1	XP_007089646.1	XP_014917000.2
5	5	0.7240000000000001	NP_115878.2	XP_534908.2	XP_003988371.1	XP_007089679.1	XP_026929935.1
5	5	0.867	NP_060318.4	XP_005642150.1	XP_006943818.1	XP_007089495.2	XP_026909336.1
5	5	0.774	NP_006322.4	XP_853373.1	XP_003988396.2	XP_007089645.1	XP_014916847.1
5	5	0.7879999999999999	NP_113679.1	XP_853277.1	XP_003988401.1	XP_007089639.1	XP_014916836.1
5	5	0.8190000000000001	NP_004985.2	NP_001003219.1	XP_003983461.2	XP_007077889.1	XP_026926034.1
5	5	0.777	NP_001264890.1	XP_005633633.1	XP_006937081.1	XP_007089427.1	XP_014917574.2
5	5	0.778	NP_001024.1	XP_534027.2	XP_011284888.1	XP_007089425.1	XP_026895480.1
5	5	0.7859999999999999	NP_689643.2	XP_022263465.1	XP_003992841.1	XP_007089415.1	XP_014917704.2
5	5	0.799	NP_004454.2	XP_549021.2	XP_004000598.2	XP_007089494.1	XP_026909343.1
5	5	0.774	NP_110401.1	XP_005633640.1	XP_023095258.1	XP_007089476.1	XP_014917638.2
5	5	0.767	NP_001004752.2	XP_003433005.2	XP_011284972.2	XP_007089473.1	XP_014917632.1
5	5	0.69	NP_001335220.1	XP_548783.4	XP_003992882.2	XP_007089469.1	XP_014917631.1
5	5	0.758	NP_057581.2	XP_003433522.1	XP_023112485.1	XP_007089696.1	XP_026929910.1
5	5	0.775	NP_001005237.1	XP_548778.3	XP_003992885.1	XP_007089467.1	XP_014917629.2
5	5	0.7759999999999999	NP_001004755.1	XP_852609.4	XP_003992850.1	XP_007089465.1	XP_014917627.1
5	5	0.772	NP_005279.1	XP_005635581.1	XP_023105982.1	XP_007074413.1	XP_026920398.1
5	5	0.736	NP_001335150.1	XP_005633845.1	XP_003992887.1	XP_007089462.1	XP_014917626.1
5	5	0.826	NP_219489.1	XP_005635179.1	XP_006929831.2	XP_007077886.1	XP_026925084.1
5	5	0.7120000000000001	NP_060238.3	XP_022276409.1	XP_011283239.1	XP_007089871.1	XP_014936366.2
5	5	0.79	NP_001893.2	XP_537115.2	XP_003990267.1	XP_007089869.1	XP_014936367.1
5	5	0.778	NP_776169.2	XP_855525.2	XP_003990273.1	XP_007089867.1	XP_026914672.1
5	5	0.797	NP_001107592.1	XP_013970382.1	XP_003990230.2	XP_007089873.1	XP_014936368.2
5	5	0.63	NP_663632.1	XP_003639921.2	XP_011280508.2	XP_007074455.1	XP_026921114.1
5	5	0.45399999999999996	NP_000200.1	NP_001271400.1	XP_011279818.1	XP_007074454.1	XP_014939214.2
5	5	0.91	NP_940988.2	NP_001006650.1	XP_003985798.1	XP_007089843.1	XP_026896183.1
5	5	0.747	NP_057339.1	XP_853088.2	XP_019687122.2	XP_007089842.1	XP_026896172.1
5	5	0.895	NP_542119.1	XP_542994.2	XP_011279188.1	XP_007077858.1	XP_026925882.1
5	5	0.774	NP_002624.2	XP_865342.1	XP_023114544.1	XP_007089911.1	XP_026914801.1
5	5	0.893	NP_079131.3	XP_534418.3	XP_023107025.1	XP_007077859.1	XP_026925883.1
5	5	0.733	NP_079039.4	XP_536676.3	XP_003990215.1	XP_007089895.1	XP_014938239.1
5	5	0.831	NP_001915.1	XP_003639149.1	XP_023113581.1	XP_007089877.1	XP_026914705.1
5	5	0.763	NP_001750.1	XP_854586.1	XP_003988332.1	XP_007089724.1	XP_014916912.2
5	5	0.846	NP_065689.1	XP_854580.1	XP_011282059.2	XP_007089757.1	XP_014917019.2
5	5	0.8590000000000001	NP_002225.2	NP_001006646.1	XP_006933492.2	XP_007089752.1	XP_014916897.2
5	5	0.846	NP_060886.1	XP_853187.1	XP_011282090.2	XP_007089743.1	XP_026930000.1
5	5	0.7909999999999999	NP_065108.1	XP_543863.3	XP_003988333.3	XP_007089758.1	XP_014916911.1
5	5	0.779	NP_066276.2	XP_543862.1	XP_003988334.1	XP_007089723.1	XP_014917046.1
5	5	0.669	NP_002333.1	XP_005637313.1	XP_003988366.3	XP_007089704.1	XP_026929906.1
5	5	0.6809999999999999	NP_001233.2	XP_854464.1	XP_011282025.2	XP_007089697.1	XP_014916888.1
5	5	0.7809999999999999	NP_006868.3	XP_545353.2	XP_003985838.2	XP_007089818.1	XP_026896144.1
5	5	0.774	NP_001137438.1	XP_005640102.1	XP_019685786.1	XP_007089804.1	XP_026896114.1
5	5	0.826	NP_112153.1	XP_022268922.1	XP_023094416.1	XP_007089793.1	XP_026897262.1
5	5	0.843	NP_116558.1	XP_535283.2	XP_003998146.2	XP_007090435.1	XP_026931639.1
5	5	0.873	NP_001073941.1	XP_543006.5	XP_003983503.1	XP_007077869.1	XP_026925959.1
5	5	0.682	NP_003216.1	NP_001002992.1	NP_001123861.1	XP_007089762.1	XP_026897593.1
5	5	0.652	NP_005414.1	NP_001002991.1	NP_001123860.1	XP_007089761.2	XP_014939353.2
5	5	0.759	NP_000176.2	XP_003433491.1	XP_006938807.4	XP_007091129.2	XP_014943941.1
5	5	0.78	NP_005198.1	XP_849949.1	XP_003995011.1	XP_007091128.1	XP_014943938.1
5	5	0.86	NP_653212.1	XP_546555.2	XP_003996266.2	XP_007091110.1	XP_014933586.2
5	5	0.754	NP_057144.1	XP_848597.2	XP_003996189.1	XP_007091102.1	XP_026903159.1
5	5	0.758	NP_003054.1	XP_005619891.1	XP_006936661.1	XP_007077735.1	XP_014937616.1
5	5	0.794	NP_710157.2	XP_005639714.1	XP_011284183.2	XP_007091056.1	XP_026916964.1
5	5	0.7879999999999999	NP_001099043.1	XP_851899.2	XP_003991802.1	XP_007091050.1	XP_026916914.1
5	5	0.7559999999999999	NP_006764.3	XP_533327.3	XP_011283543.1	XP_007091204.1	XP_014918016.2
5	5	0.792	NP_001349.2	XP_851535.1	XP_003985535.1	XP_007091203.1	XP_026903222.1
5	5	0.845	NP_060646.2	XP_022272113.1	XP_023109013.1	XP_007091202.1	XP_026903976.1
5	5	0.894	NP_112202.2	XP_849435.2	XP_003995503.1	XP_007091181.1	XP_026903900.1
5	5	0.58	NP_009059.1	XP_543537.2	XP_003995038.2	XP_007091156.1	XP_014942213.2
5	5	0.8740000000000001	NP_071327.2	XP_850810.2	XP_003995018.1	XP_007091154.1	XP_014943948.2
5	5	0.723	NP_689647.2	XP_013968929.1	XP_003992373.1	XP_007077740.1	XP_014937583.1
5	5	0.83	NP_001017964.1	XP_003433512.1	XP_003995036.1	XP_007091137.1	XP_014943947.1
5	5	0.79	NP_004773.1	XP_543568.2	XP_003995013.2	XP_007091132.1	XP_026905545.1
5	5	0.779	NP_004484.1	XP_538051.2	XP_004000587.1	XP_007090983.1	XP_026909307.1
5	5	0.836	NP_002139.2	XP_005640400.1	XP_003990937.2	XP_007074606.1	XP_014942000.2
5	5	0.773	NP_001005281.1	XP_013975314.1	XP_006929524.1	XP_007090961.1	XP_014934294.1
5	5	0.7659999999999999	NP_001335218.1	XP_539848.3	XP_003983230.1	XP_007090958.1	XP_026931572.1
5	5	0.746	NP_001001667.1	XP_539857.6	XP_003983178.3	XP_007090952.1	XP_014940208.1
5	5	0.8270000000000001	NP_004389.2	XP_536583.2	XP_011284636.1	XP_007077744.1	XP_026892253.1
5	5	0.727	NP_060855.2	XP_022269604.1	XP_019695521.1	XP_007091041.1	XP_014929279.1
5	5	0.6829999999999999	NP_000514.2	XP_022270492.1	XP_003990990.4	XP_007074607.1	XP_014942827.2
5	5	0.7090000000000001	NP_001638.1	XP_013965764.1	XP_006936237.1	XP_007091039.1	XP_014929276.1
5	5	0.7659999999999999	NP_001071125.1	XP_851869.1	XP_003991801.1	XP_007091016.1	XP_014941250.1
5	5	0.677	NP_689986.2	XP_005639654.1	XP_003991788.1	XP_007091012.1	XP_014941242.1
5	5	0.773	NP_115664.2	NP_001238873.1	XP_011284206.1	XP_007090991.1	XP_026916891.1
